455;XS0432092137;ACAFP 5 7/8 06/11/19;136;1;4;4
456;XS0844529049;ACAFP 1 7/8 10/18/17;135;1;4;4
457;XS0901338706;ACAFP 1 3/4 03/12/18;135;1;4;4
458;XS0970840095;ACEIM 3 3/4 09/12/18;9;1;4;4
459;FR0011274026;ACFP 2 7/8 06/19/17;8;1;4;4
460;FR0011452291;ACFP 2 1/2 03/21/19;8;1;4;4
461;XS0878195584;ACHMEA 2 01/23/18;10;1;4;4
462;XS0616395199;ADENVX 4 3/4 04/13/18;11;1;4;4
463;XS0953093308;ADENVX 2 3/4 11/15/19;11;1;4;4
464;FR0011266519;ADPFP 2 3/8 06/11/19;13;1;4;4
465;XS0805452405;AEGON 3 07/18/17;12;1;4;4
466;XS0463509959;AEMSPA 4 1/2 11/02/16;3;1;4;4
467;XS0859920406;AEMSPA 4 1/2 11/28/19;3;1;4;4
468;FR0010500744;AIFP 5 1/4 07/18/17;16;1;4;4
469;FR0010948257;AIFP 2.908 10/12/18;17;1;4;4
470;FR0011521277;AIFP 1 1/2 06/17/19;16;1;4;4
471;XS0252366702;AIG 4 3/8 04/26/16;33;1;4;4
472;XS0291642154;AIG 0 03/15/67;33;1;4;4
473;XS0307512722;AIG 5 06/26/17;33;1;4;4
474;XS0176914579;AIRFP 5 1/2 09/25/18;19;1;4;4
475;XS0445463887;AIRFP 4 5/8 08/12/16;20;1;4;4
476;FR0010955559;AKEFP 4 10/25/17;41;1;4;4
477;XS0979035572;AKTIA 1 3/4 10/09/17;21;1;4;4
478;XS0719962986;AKZANA 4 12/17/18;22;1;4;4
479;XS0942756445;ALDFP 1 7/8 06/13/16;23;1;4;4
480;XS0997374847;ALDFP 2 05/26/17;23;1;4;4
481;XS1174814415;ALDFP 0 3/4 01/26/18;23;1;4;4
482;XS0208469923;ALLRNV 4 1/2 12/17/19;24;1;4;4
483;XS0423530350;ALLRNV 5 1/2 04/20/16;24;1;4;4
484;XS0997535520;ALLRNV 3 1/4 PERP;24;1;4;4
485;FR0010850701;ALOFP 4 1/8 02/01/17;27;1;4;4
486;FR0010948240;ALOFP 3 5/8 10/05/18;27;1;4;4
487;FR0011193531;ALOFP 3 7/8 03/02/16;27;1;4;4
488;FR0011342740;ALOFP 2 1/4 10/11/17;27;1;4;4
489;FR0011531631;ALOFP 3 07/08/19;27;1;4;4
490;XS0211637839;ALVGR 4 3/8 PERP;25;1;4;4
491;XS0275880267;ALVGR 4 11/23/16;25;1;4;4
492;XS0405475509;ALVGR 5.26 12/17/18;26;1;4;4
493;XS0406076843;ALVGR 5.352 12/18/18;26;1;4;4
494;DE000A1AKHB8;ALVGR 4 3/4 07/22/19;25;1;4;4
495;XS0718961534;ALVGR 3.58 12/17/18;26;1;4;4
496;DE000A1HG1J8;ALVGR 1 3/8 03/13/18;25;1;4;4
497;XS0604462704;AMCAU 4 5/8 04/16/19;30;1;4;4
498;XS0710090928;AMGN 4 3/8 12/05/18;34;1;4;4
499;XS0829317832;AMGN 2 1/8 09/13/19;34;1;4;4
500;XS1146627473;AMSSM 0 5/8 12/02/17;29;1;4;4
501;XS0519903743;AMXLMM 3 3/4 06/28/17;31;1;4;4
502;XS0699618863;AMXLMM 4 1/8 10/25/19;31;1;4;4
503;XS0969340768;AMXLMM 5 1/8 09/06/73;31;1;4;4
504;XS1074479384;AMXLMM 1 06/04/18;31;1;4;4
505;XS0605521185;HSBC 3 7/8 03/16/16;240;1;4;4
506;DE000A1HNTJ5;ANNGR 2 1/8 07/25/16;469;1;4;4
507;DE000A1HNW52;ANNGR 3 1/8 07/25/19;469;1;4;4
508;XS0450880496;ANZ 5 1/8 09/10/19;48;1;4;4
509;XS0493543986;ANZ 3 3/4 03/10/17;48;1;4;4
510;XS0289185182;APD 4 5/8 03/15/17;18;1;4;4
511;FR0010989111;ARRFP 5 01/12/17;40;1;4;4
512;FR0011050764;ARRFP 4 7/8 01/21/19;40;1;4;4
513;FR0011182930;ARRFP 5 1/8 01/18/18;40;1;4;4
514;FR0011693001;ARRFP 2 1/4 01/16/20;40;1;4;4
515;XS1014759648;ASSGEN 2 7/8 01/14/20;43;1;4;4
516;XS0757310270;ATCOA 2 5/8 03/15/19;46;1;4;4
517;XS0427290357;ATLIM 5 5/8 05/06/16;45;1;4;4
518;XS0542522692;ATLIM 3 3/8 09/18/17;50;1;4;4
519;XS0744125302;ATLIM 4 1/2 02/08/19;50;1;4;4
520;IT0004869985;ATLIM 3 5/8 11/30/18;45;1;4;4
521;FR0010746008;AUCHAN 6 04/15/19;47;1;4;4
522;FR0010962134;AUCHAN 2 7/8 11/15/17;47;1;4;4
523;FR0011064500;AUCHAN 3 5/8 10/19/18;47;1;4;4
524;FR0011156017;AUCHAN 3 12/02/16;47;1;4;4
525;XS0364908375;AVLN 6 7/8 05/22/38;51;1;4;4
526;XS0260057285;AXASA 5.777 PERP;52;1;4;4
527;XS0267828308;BAC 4 5/8 09/14/18;59;1;4;4
528;XS0286040331;BAC 4 5/8 02/07/17;59;1;4;4
529;XS0433130456;BAC 7 06/15/16;59;1;4;4
530;XS0495891821;BAC 4 3/4 04/03/17;59;1;4;4
531;XS0530879658;BAC 4 5/8 08/07/17;59;1;4;4
532;XS1002977103;BAC 1 7/8 01/10/19;59;1;4;4
533;XS0881544281;BACA 2 5/8 01/30/18;448;1;4;4
534;XS0996755350;BACA 2 1/2 05/27/19;448;1;4;4
535;XS1090178846;BACA 0.943 07/24/17;448;1;4;4
536;XS0342289575;BACR 6 01/23/18;65;1;4;4
537;XS0445843526;BACR 4 7/8 08/13/19;65;1;4;4
538;XS0479945353;BACR 4 01/20/17;65;1;4;4
539;XS0530193662;BACRED 3.8 06/20/18;302;1;4;4
540;XS0615801742;BACRED 4 5/8 10/11/16;302;1;4;4
541;XS0638550730;BACRED 0 06/20/16;302;1;4;4
542;IT0004783046;BACRED 0 12/12/17;303;1;4;4
543;IT0004955685;BACRED 4 09/30/18;303;1;4;4
544;XS1137512312;BACRED 0 7/8 11/14/17;303;1;4;4
545;XS0955552178;BANBRA 3 3/4 07/25/18;54;1;4;4
546;XS0170386998;BASGR 4 7/8 06/20/18;115;1;4;4
547;DE000A0JRFB0;BASGR 4 1/2 06/29/16;67;1;4;4
548;XS0437957086;BASGR 4 5/8 07/07/17;67;1;4;4
549;XS0836260975;BASGR 1 1/2 10/01/18;67;1;4;4
550;XS1017828911;BASGR 1 3/8 01/22/19;67;1;4;4
551;XS0307791698;BATSLN 5 3/8 06/29/17;68;1;4;4
552;XS1023268490;BAYNGR 1 1/8 01/24/18;69;1;4;4
553;ES0213211107;BBVASM 0 02/16/22;53;1;4;4
554;XS0615986428;BBVASM 4 7/8 04/15/16;71;1;4;4
555;XS0901738392;BBVASM 3 1/4 03/21/16;71;1;4;4
556;XS1055241373;BBVASM 3 1/2 04/11/24;53;1;4;4
557;BE0932180103;PROXBB 4 3/8 11/23/16;362;1;4;4
558;BE6215434620;PROXBB 3 7/8 02/07/18;362;1;4;4
559;XS0268583993;BERTEL 4 3/4 09/26/16;75;1;4;4
560;XS0255300633;BFCM 4 3/8 05/31/16;61;1;4;4
561;XS0297541285;BFCM 4 5/8 04/27/17;61;1;4;4
562;XS0563730984;BFCM 3 3/4 01/26/18;61;1;4;4
563;XS0794620806;BFCM 2 7/8 06/21/17;61;1;4;4
564;XS0873248420;BFCM 1 5/8 01/11/18;61;1;4;4
565;XS0906403059;BFCM 2 09/19/19;61;1;4;4
566;XS0526811384;BGGRP 3 5/8 07/16/19;76;1;4;4
567;XS0706245163;BGGRP 3 11/16/18;76;1;4;4
568;XS0796069283;BGGRP 6 1/2 11/30/72;76;1;4;4
569;XS0997979249;BHARTI 4 12/10/18;77;1;4;4
570;DE000A1E8RP4;BHH 3 11/03/17;74;1;4;4
571;DE000BHY1356;BHH 1 1/8 05/21/18;74;1;4;4
572;DE000BHY1547;BHH 1 5/8 01/29/19;74;1;4;4
573;XS0421249235;BHP 6 3/8 04/04/16;78;1;4;4
574;XS0787785715;BHP 2 1/8 11/29/18;78;1;4;4
575;XS0940658361;BKIR 2 3/4 06/05/16;224;1;4;4
576;ES03136793B0;BKTSM 1 3/4 06/10/19;60;1;4;4
577;XS0173501379;BMW 5 08/06/18;81;1;4;4
578;XS0478931354;BMW 3 7/8 01/18/17;81;1;4;4
579;XS0653885961;BMW 3 5/8 01/29/18;81;1;4;4
580;XS0729046218;BMW 3 1/4 01/14/19;81;1;4;4
581;DE000A1G7EH9;BMW 1 1/4 07/20/16;82;1;4;4
582;XS0860596575;BMW 1 1/2 06/05/18;81;1;4;4
583;XS0877622380;BMW 1 10/24/16;81;1;4;4
584;DE000A1HJLN2;BMW 1 07/18/17;82;1;4;4
585;XS1015212811;BMW 1 5/8 07/17/19;81;1;4;4
586;XS1105264821;BMW 0 1/2 09/05/18;81;1;4;4
587;XS1168971213;BMW 0 1/2 01/21/20;81;1;4;4
588;XS0275937471;BMY 4 3/8 11/15/16;95;1;4;4
589;FR0011121631;BNFP 2 1/2 09/29/16;146;1;4;4
590;FR0011361948;BNFP 1 1/8 11/27/17;146;1;4;4
591;FR0011437367;BNFP 1 1/4 06/06/18;146;1;4;4
592;FR0011513340;BNFP 1 3/8 06/10/19;146;1;4;4
593;FR0010306738;BNP 4.73 PERP;83;1;4;4
594;FR0010456764;BNP 5.019 PERP;83;1;4;4
595;XS0320303943;BNP 5.431 09/07/17;83;1;4;4
596;FR0010517334;BNP 5.2 09/28/17;83;1;4;4
597;FR0010638338;BNP 7.781 PERP;83;1;4;4
598;XS0542371629;BNP 2 5/8 09/16/16;83;1;4;4
599;XS0599711826;BNP 3 1/2 03/07/16;83;1;4;4
600;XS0749822556;BNP 3 02/24/17;83;1;4;4
601;XS0798334875;BNP 2 7/8 11/27/17;83;1;4;4
602;XS0819738492;BNP 2 1/2 08/23/19;83;1;4;4
603;XS0872705057;BNP 1 1/2 03/12/18;83;1;4;4
604;XS0933994807;BNP 1 3/8 11/21/18;83;1;4;4
605;XS0965065112;BNP 2 01/28/19;83;1;4;4
606;XS0645941419;BNRGR 5 1/2 07/19/18;92;1;4;4
607;XS0858803066;BOGAEI 3 5/8 12/04/17;207;1;4;4
608;XS0626282783;BOSPW 6 05/11/16;87;1;4;4
609;FR0010094722;BPCEGP 4.8 07/09/16;90;1;4;4
610;FR0010114991;BPCEGP 4 1/2 10/08/16;90;1;4;4
611;FR0010160440;BPCEGP 4 02/18/17;90;1;4;4
612;FR0010333989;BPCEGP 4.15 07/07/18;90;1;4;4
613;FR0010425017;BPCEGP 4.23 02/16/19;90;1;4;4
614;FR0010540930;BPCEGP 4.6 12/14/19;90;1;4;4
615;FR0010525691;BPCEGP 4.9 11/02/19;90;1;4;4
616;FR0010576454;BPCEGP 4.55 02/22/18;90;1;4;4
617;FR0010621532;BPCEGP 5.1 06/27/18;90;1;4;4
618;FR0010745752;BPCEGP 5.1 05/15/19;90;1;4;4
619;FR0010921544;BPCEGP 3 3/4 07/21/17;90;1;4;4
620;FR0011318146;BPCEGP 1 3/4 03/14/16;90;1;4;4
621;FR0011347590;BPCEGP 2 04/24/18;90;1;4;4
622;FR0011408681;BPCEGP 1 5/8 02/08/17;90;1;4;4
623;FR0011915321;BPCEGP 1 3/8 05/22/19;90;1;4;4
624;FR0012454437;BPCEGP 0 3/4 01/22/20;90;1;4;4
625;FR0011512417;BPGFP 1 1/2 06/07/16;63;1;4;4
626;XS0547796077;BPLN 3.83 10/06/17;89;1;4;4
627;XS0633014427;BPLN 3.472 06/01/16;89;1;4;4
628;XS0747744232;BPLN 2.994 02/18/19;89;1;4;4
629;PTBRIHOM0001;BRCORO 4 1/2 12/05/16;94;1;4;4
630;PTBSSGOE0009;BRCORO 6 7/8 04/02/18;94;1;4;4
631;XS1050665386;BREPW 2 3/8 04/01/19;309;1;4;4
632;XS0882166282;BRF 2 1/2 01/31/18;93;1;4;4
633;XS1075430741;BRITEL 1 1/8 06/10/19;96;1;4;4
634;XS0615238044;BXBAU 4 5/8 04/20/18;91;1;4;4
635;DE000BLB6DK1;BYLAN 4 3/4 02/05/18;70;1;4;4
636;DE000BLB6DU0;BYLAN 4.9 09/28/18;70;1;4;4
637;DE000BLB6EE2;BYLAN 5 04/21/17;70;1;4;4
638;DE000BLB5KW3;BYLAN 5 1/2 06/25/18;70;1;4;4
639;DE000BLB5NS5;BYLAN 5 1/4 01/15/19;70;1;4;4
640;DE000BLB5NW7;BYLAN 5.1 01/16/17;70;1;4;4
641;DE000BLB5NX5;BYLAN 5 1/4 01/16/18;70;1;4;4
642;XS0969350999;MRDGF 3.779 09/11/18;298;1;4;4
643;DE000BLB59A4;BYLAN 4 3/4 03/20/19;70;1;4;4
644;DE000BLB59J5;BYLAN 4 04/11/16;70;1;4;4
645;DE000BLB6GS7;BYLAN 4 1/8 09/26/16;70;1;4;4
646;DE000BLB6174;BYLAN 4 11/20/17;70;1;4;4
647;DE000BLB06P3;BYLAN 3 3/4 01/18/19;70;1;4;4
648;DE000BLB1AT9;BYLAN 3 1/2 06/16/17;70;1;4;4
649;XS0491922828;BZLNZ 4 03/08/17;85;1;4;4
650;XS0935287275;BZLNZ 1 1/4 05/23/18;85;1;4;4
651;XS0197646218;C 5 08/02/19;119;1;4;4
652;XS0273437169;C 4 3/8 11/02/18;119;1;4;4
653;XS0284710257;C 4 3/8 01/30/17;119;1;4;4
654;XS0880285977;CITI 1.75 28/01/2018;119;1;4;4
655;ES0340609157;CABKSM 3.964 01/30/18;103;1;4;4
656;ES0340609199;CABKSM 3 1/8 05/14/18;103;1;4;4
657;ES0340609215;CABKSM 2 1/2 04/18/17;103;1;4;4
658;FR0010394478;CAFP 4 3/8 11/02/16;108;1;4;4
659;XS0430676568;CAFP 4.678 06/29/17;108;1;4;4
660;XS0694766279;CAFP 5 1/4 10/24/18;108;1;4;4
661;XS0866278921;CAFP 1 7/8 12/19/17;108;1;4;4
662;XS0934191114;CAFP 1 3/4 05/22/19;108;1;4;4
663;ES0314970239;CAIXAB 2 3/8 05/09/19;142;1;4;4
664;FR0011149954;CAPFP 5 1/4 11/29/16;104;1;4;4
665;XS0302816672;CARGIL 4 7/8 05/29/17;105;1;4;4
666;XS0823954580;CARGIL 1 7/8 09/04/19;105;1;4;4
667;XS0548805299;CARLB 3 3/8 10/13/17;106;1;4;4
668;XS0800572454;CARLB 2 5/8 07/03/19;106;1;4;4
669;IT0004543127;CARPP 5 08/01/16;110;1;4;4
670;IT0005012957;CARPP 2 1/2 04/11/18;133;1;4;4
671;XS0443708242;CBAAU 5 1/2 08/06/19;125;1;4;4
672;XS0465601754;CBAAU 4 1/4 11/10/16;125;1;4;4
673;XS0490013801;CBAAU 4 3/8 02/25/20;125;1;4;4
674;XS0613920502;CBAAU 4 1/4 04/06/18;125;1;4;4
675;XS0881511868;CBAAU 1 5/8 02/04/19;125;1;4;4
676;XS1185597975;CCB 1 1/2 02/11/20;114;1;4;4
677;BE6258119674;CCBGBB 2 1/4 09/26/18;72;1;4;4
678;BE6266619319;CCBGBB 1 1/8 05/22/17;72;1;4;4
679;XS0557992889;CCCI 4 01/12/18;100;1;4;4
680;XS0544714750;CCE 3 1/8 09/29/17;122;1;4;4
681;XS0810720515;CCE 2 12/05/19;122;1;4;4
682;XS0466300257;CCHLN 4 1/4 11/16/16;123;1;4;4
683;FR0011178938;CDEE 4 1/4 02/24/18;137;1;4;4
684;XS0641963839;CESDRA 4 1/2 06/24/16;112;1;4;4
685;XS0807706006;CESDRA 4 1/8 07/23/19;112;1;4;4
686;XS0630397213;CEZCP 3 5/8 05/27/16;113;1;4;4
687;FR0010115899;CFNG 4 3/4 10/04/16;286;1;4;4
688;FR0010490235;CMARK 5 06/28/17;139;1;4;4
689;FR0010664599;CMARK 6 3/4 09/18/18;139;1;4;4
690;FR0011181130;CMARK 4 1/2 01/23/17;139;1;4;4
691;DE000CZ226Y9;CMZB 3 7/8 03/22/17;124;1;4;4
692;DE000CZ31PQ7;CMZB 4 03/14/17;124;1;4;4
693;DE000CZ40HY9;CMZB 3 5/8 07/10/17;124;1;4;4
694;FR0010850719;COFP 4.379 02/08/17;109;1;4;4
695;FR0010893396;Amundi ETF FTSE Mib UCITS ETF;109;1;4;4
696;XS0953199634;CONGR 3 07/16/18;129;1;4;4
697;XS0972719412;CONGR 2 1/2 03/20/17;128;1;4;4
698;XS0550979842;LIFP 4 5/8 01/22/18;276;1;4;4
699;XS0860567477;COVBS 2 1/4 12/04/17;131;1;4;4
700;XS0741004062;CPGLN 3 1/8 02/13/19;127;1;4;4
701;XS0736488585;CRHID 5 01/25/19;141;1;4;4
702;XS0321334442;CS 5 1/8 09/18/17;140;1;4;4
703;XS0444030646;CS 4 3/4 08/05/19;140;1;4;4
704;XS0480903466;CS 3 7/8 01/25/17;140;1;4;4
705;XS1074053130;CS 1 3/8 11/29/19;140;1;4;4
706;XS1140476604;CS 0 5/8 11/20/18;140;1;4;4
707;XS0375220588;DAAFIN 6.5872 07/09/18;144;1;4;4
708;DE000A1C9VQ4;DAIGR 4 1/8 01/19/17;145;1;4;4
709;DE000A1MA9V5;DAIGR 2 05/05/17;145;1;4;4
710;DE000A1MLXN3;DAIGR 2 5/8 04/02/19;145;1;4;4
711;DE000A1PGQY7;DAIGR 2 1/8 06/27/18;145;1;4;4
712;DE000A1R0TN7;DAIGR 1 3/4 01/21/20;145;1;4;4
713;DE000A1R0683;DAIGR 1 07/08/16;145;1;4;4
714;DE000A1X3GC3;DAIGR 1 1/2 11/19/18;145;1;4;4
715;XS0751166835;DANBNK 3 7/8 02/28/17;147;1;4;4
716;XS0974372467;DANBNK 3 7/8 10/04/23;147;1;4;4
717;DE000DB5S5U8;DB 5 1/8 08/31/17;154;1;4;4
718;XS0164831843;DBHNGR 4 3/4 03/14/18;152;1;4;4
719;XS0205790214;DBHNGR 4 1/4 11/23/16;153;1;4;4
720;XS0275636438;DBHNGR 4 01/16/17;153;1;4;4
721;XS0311212723;DBHNGR 5 07/24/19;152;1;4;4
722;DE000A0T7J03;DBHNGR 4 7/8 03/12/19;152;1;4;4
723;XS0457145430;DBHNGR 3 5/8 10/16/17;152;1;4;4
724;XS0642351505;DBHNGR 2 7/8 06/30/16;153;1;4;4
725;XS1117504750;DBJJP 0 1/4 10/06/17;160;1;4;4
726;DE000A1R1BC6;DBOERS 1 1/8 03/26/18;155;1;4;4
727;XS0640936067;DE 3 1/4 06/22/16;266;1;4;4
728;XS0953182317;DE 1 1/2 07/16/18;266;1;4;4
729;FR0011413863;DECFP 2 02/08/18;265;1;4;4
730;DE000DK0D396;DEKA 0.35 02/12/18;148;1;4;4
731;BE0002189554;ADNA 3 1/8 02/27/20;149;1;4;4
732;XS1069539374;DGELN 1 1/8 05/20/19;161;1;4;4
733;FR0000487217;DGFP 5 7/8 10/09/16;126;1;4;4
734;FR0000473993;DGFP 5 1/4 04/30/18;126;1;4;4
735;FR0010737882;DGFP 7 3/8 03/20/19;42;1;4;4
736;FR0011119775;DGFP 4 09/24/18;49;1;4;4
737;FR0011164888;DGFP 4 1/8 02/20/17;461;1;4;4
738;XS1088135634;DIASM 1 1/2 07/22/19;162;1;4;4
739;XS0559434351;DLNA 4 1/4 11/17/17;150;1;4;4
740;XS0754846235;DNBNO 4 3/4 03/08/22;163;1;4;4
741;XS0761320208;DNBNO 2 3/4 03/21/17;163;1;4;4
742;XS0974373515;DNBNO 3 09/26/23;163;1;4;4
743;XS0473787025;DONGAS 4 12/16/16;164;1;4;4
744;XS0943371194;DONGAS 4 7/8 07/08/13;344;1;4;4
745;DE000A0N38X5;DPB 4.2 11/21/16;79;1;4;4
746;XS0795872901;DPWGR 1 7/8 06/27/17;157;1;4;4
747;XS0977500767;DPWGR 1 1/2 10/09/18;156;1;4;4
748;XS0326230181;DSM 5 1/4 10/17/17;277;1;4;4
749;XS0993228294;DSM 1 3/4 11/13/19;277;1;4;4
750;XS0166179381;DT 6 5/8 03/29/18;158;1;4;4
751;DE000A0GTCB9;DT 4 3/4 05/31/16;158;1;4;4
752;DE000A0T5X07;DT 6 01/20/17;158;1;4;4
753;XS0850057588;DT 2 10/30/19;158;1;4;4
754;XS0822316765;DVB 2 1/2 08/30/17;165;1;4;4
755;XS0937197431;DVB 1 5/8 05/28/18;165;1;4;4
756;XS1135782628;DVB 0 7/8 11/11/19;165;1;4;4
757;XS1166863339;DVB 0 1/2 01/15/18;165;1;4;4
758;DE000DZ1G4N3;DZBK 4 3/4 02/21/18;166;1;4;4
759;FR0010948562;EDENFP 3 5/8 10/06/17;168;1;4;4
760;FR0000487258;EDF 5 1/2 10/25/16;173;1;4;4
761;FR0010369587;RTEFRA 4 1/8 09/27/16;377;1;4;4
762;XS0342783692;EDF 5 02/05/18;173;1;4;4
763;FR0010660043;RTEFRA 5 1/8 09/12/18;377;1;4;4
764;FR0011401736;EDF 4 1/4 PERP;173;1;4;4
765;XS0557897203;EDFFP 3 7/8 11/10/17;169;1;4;4
766;XS0256997007;EDPPL 4 5/8 06/13/16;170;1;4;4
767;XS0435879605;EDPPL 4 3/4 09/26/16;170;1;4;4
768;XS0831842645;EDPPL 5 3/4 09/21/17;170;1;4;4
769;XS1057345651;EDPPL 2 5/8 04/15/19;170;1;4;4
770;BE0119550466;ELIASO 5 1/4 05/13/19;174;1;4;4
771;BE6000105732;ELIASO 5 5/8 04/22/16;174;1;4;4
772;XS0836360254;ELIAV 2 1/4 10/04/19;175;1;4;4
773;XS0271757832;ENBW 4 1/4 10/19/16;181;1;4;4
774;XS0399861086;ENBW 6 7/8 11/20/18;181;1;4;4
775;XS0674277933;ENBW 7 3/8 04/02/72;180;1;4;4
776;XS0170343247;ENELIM 4 3/4 06/12/18;183;1;4;4
777;XS0306644344;ENELIM 5 1/4 06/20/17;183;1;4;4
778;XS0592695000;SEB 4 1/4 02/21/18;399;1;4;4
779;XS0647288140;ENELIM 4 1/8 07/12/17;182;1;4;4
780;XS0695401801;ENELIM 5 3/4 10/24/18;182;1;4;4
781;IT0004794142;ENELIM 4 7/8 02/20/18;183;1;4;4
782;XS0842659343;ENELIM 3 5/8 04/17/18;182;1;4;4
783;FR0010326975;ENFP 4 3/4 05/24/16;88;1;4;4
784;FR0010853226;ENFP 4 02/12/18;88;1;4;4
785;FR0010957662;ENFP 3.641 10/29/19;88;1;4;4
786;XS0834643727;ENGSM 4 1/4 10/05/17;179;1;4;4
787;XS0331141332;ENI SPA 4.75% 11/17;185;1;4;4
788;XS0451457435;ENIIM 4 1/8 09/16/19;185;1;4;4
789;XS0563739696;ENIIM 3 1/2 01/29/18;185;1;4;4
790;IT0004760655;ENIIM 4 7/8 10/11/17;185;1;4;4
791;XS0741137029;ENIIM 4 1/4 02/03/20;185;1;4;4
792;XS0148579153;EOANGR 6 3/8 05/29/17;167;1;4;4
793;XS0322977223;EOANGR 5 1/2 10/02/17;167;1;4;4
794;XS0783933350;EPERGY 5 7/8 11/01/19;186;1;4;4
795;XS0808636244;EPERGY 4 3/8 05/01/18;186;1;4;4
796;XS0616431689;ERSTBK 4 1/4 04/12/16;188;1;4;4
797;XS0765299655;ERSTBK 3 3/8 03/28/17;188;1;4;4
798;XS0993272862;ERSTBK 1 7/8 05/13/19;188;1;4;4
799;XS0827573766;ESBIRE 6 1/4 09/11/17;189;1;4;4
800;XS0856023493;ESBIRE 4 3/8 11/21/19;189;1;4;4
801;XS0763379343;ESTONE 4 1/4 10/02/18;172;1;4;4
802;FR0010877183;ETLFP 4 1/8 03/27/17;191;1;4;4
803;FR0011164664;ETLFP 5 01/14/19;191;1;4;4
804;FR0011660596;ETLFP 2 5/8 01/13/20;191;1;4;4
805;DE000A0DLU69;EWE 4 7/8 10/14/19;192;1;4;4
806;XS0300900478;EXOIM 5 3/8 06/12/17;193;1;4;4
807;XS0482908091;EXPNLN 4 3/4 02/04/20;194;1;4;4
808;XS0838847381;F 2 7/8 10/03/17;197;1;4;4
809;XS0888827333;F 1 7/8 05/12/16;197;1;4;4
810;XS0933505967;F 1 3/4 05/21/18;197;1;4;4
811;XS0969570687;F 1 5/8 09/09/16;197;1;4;4
812;XS1035001921;F 1 7/8 04/18/19;197;1;4;4
813;BE0931376793;FBAVP 4 1/4 03/23/21;84;1;4;4
814;BE0932372080;FBAVP 4 3/8 02/01/17;84;1;4;4
815;FR0011345545;FDRFP 3 7/8 01/16/18;200;1;4;4
816;XS0879082914;FERSM 3 3/8 01/30/18;198;1;4;4
817;XS0982584004;FCABNK 4 10/17/18;196;1;4;4
818;XS1021817355;FCABNK 2 7/8 01/26/18;196;1;4;4
819;XS1057487875;FCABNK 2 5/8 04/17/19;196;1;4;4
820;XS1111858756;FCABNK 2 10/23/19;196;1;4;4
821;XS0490093480;FIDINT 6 7/8 02/24/17;199;1;4;4
822;XS1088274169;FIREIT 1 3/4 07/16/19;1;1;4;4
823;XS1144492532;FIREIT 1 1/8 01/02/20;1;1;4;4
824;FR0011052075;FLYFP 4 5/8 05/25/16;201;1;4;4
825;FR0011361070;FLYFP 3 1/2 11/28/17;201;1;4;4
826;FR0011043124;FRFP 4 7/8 05/11/18;454;1;4;4
827;FR0000489908;FRPTT 5 3/8 07/05/17;282;1;4;4
828;FR0010096941;FRPTT 4 3/4 07/08/19;282;1;4;4
829;FR0010586081;FRPTT 4 1/2 02/27/18;282;1;4;4
830;XS0258428712;FUMVFH 4 1/2 06/20/16;202;1;4;4
831;XS0418729934;FUMVFH 6 03/20/19;202;1;4;4
832;XS1084838496;GARAN 3 3/8 07/08/19;440;1;4;4
833;XS0436928872;GASSM 6 3/8 07/09/19;205;1;4;4
834;XS0458748851;GASSM 4 3/8 11/02/16;205;1;4;4
835;XS0479542580;GASSM 4 1/2 01/27/20;205;1;4;4
836;XS0587411595;GASSM 5 5/8 02/09/17;205;1;4;4
837;XS0627188468;GASSM 5 3/8 05/24/19;205;1;4;4
838;XS0741942576;GASSM 5 02/13/18;205;1;4;4
839;XS0829360923;GASSM 6 01/27/20;205;1;4;4
840;XS0843300947;GASSM 4 1/8 04/24/17;205;1;4;4
841;XS0922865760;GASSM 2.31 04/25/17;206;1;4;4
842;XS0276455937;GAZPRU 5.136 03/22/17;208;1;4;4
843;XS0290581569;GAZPRU 5.44 11/02/17;208;1;4;4
844;XS0327237136;GAZPRU 6.605 02/13/18;208;1;4;4
845;XS0805582011;GAZPRU 3.755 03/15/17;208;1;4;4
846;XS0954912514;GAZPRU 3.7 07/25/18;208;1;4;4
847;DE000A1R0TU2;GBFGR 2 3/8 12/07/19;80;1;4;4
848;FR0010757252;GDCHU 4 3/8 05/20/19;226;1;4;4
849;XS0272770396;GE 4 1/8 10/27/16;210;1;4;4
850;XS0319639232;GE 5 1/2 09/15/67;216;1;4;4
851;XS0340180149;GE 5 3/8 01/16/18;210;1;4;4
852;XS0385688097;GE 6 01/15/19;210;1;4;4
853;XS0453908377;GE 5 3/8 01/23/20;210;1;4;4
854;XS0491042353;GE 4 1/4 03/01/17;210;1;4;4
855;XS0491211644;GE 5 1/2 09/15/67;211;1;4;4
856;XS0491212451;GE 4 5/8 09/15/66;212;1;4;4
857;XS0612837657;GE 3,75 % 04/04/2016;210;1;4;4
858;XS0794230507;GE 2 7/8 06/18/19;210;1;4;4
859;XS0874839086;GE 1 5/8 03/15/18;210;1;4;4
860;XS0925519380;GE 1 05/02/17;210;1;4;4
861;DE000A1KQ1M5;GEAGP 4 1/4 04/21/16;213;1;4;4
862;FR0011233337;GFCFP 4 3/4 04/11/19;214;1;4;4
863;XS0777017376;G4S INTL FINANCE PLC;204;1;4;4
864;XS0862010625;G4S FINANCE 12/2018;204;1;4;4
865;XS0305188533;GLENLN 5 1/4 06/13/17;220;1;4;4
866;XS0495973470;GLENLN 5 1/4 03/22/17;221;1;4;4
